1,12.96,4.242
2,13.53,4.242
3,13.53,4.242
4,33.28,4.242
5,50.26,4.242
6,73.06,4.242
7,85.91,4.242
8,100.96,4.242
9,115.36,4.242
10,128.62,4.243
11,147.02,4.243
12,161.28,4.243
13,164.30,4.243
14,187.65,4.243
15,206.80,4.243
16,219.04,4.243
17,243.55,4.243
18,271.55,4.243
19,300.37,4.243
20,314.65,4.243
21,340.50,4.243
22,368.35,4.243
23,387.58,4.243
24,413.13,4.243
25,433.58,4.243
26,459.63,4.243
27,489.20,4.243
28,506.97,4.243
29,520.25,4.243
30,550.25,4.243
31,566.91,4.243
32,593.64,4.243
33,619.98,4.243
34,643.33,4.243
35,643.41,4.243
36,673.00,4.243
37,694.44,4.243
38,722.17,4.243
39,745.76,4.243
40,768.50,4.243
41,788.67,4.243
42,814.15,4.243
43,847.59,4.243
44,863.03,4.243
45,880.45,4.243
46,901.00,4.243
47,934.39,4.243
48,957.50,4.243
49,987.46,4.243
50,1017.17,4.243
51,1044.20,4.243
52,1070.94,4.243
53,1105.84,4.243
54,1124.42,4.243
55,1136.51,4.243
56,1170.58,4.243
57,1202.80,4.243
58,1227.95,4.243
59,1265.74,4.244
60,1297.39,4.244
61,1307.27,4.244
62,1341.09,4.244
63,1380.71,4.244
64,1392.70,4.244
65,1423.06,4.244
66,1454.17,4.244
67,1500.07,4.244
68,1516.42,4.244
69,1528.32,4.244
70,1553.35,4.244
71,1580.16,4.244
72,1600.97,4.244
73,1628.25,4.244
74,1646.90,4.244
75,1683.80,4.244
76,1698.28,4.244
77,1724.94,4.244
78,1753.61,4.244
79,1770.57,4.244
80,1797.70,4.244
81,1823.57,4.244
82,1848.76,4.244
83,1855.19,4.244
84,1883.91,4.244
85,1922.08,4.244
86,1956.51,4.244
87,1988.67,4.244
88,2015.23,4.244
89,2035.49,4.244
90,2063.24,4.244
91,2083.16,4.244
92,2114.37,4.244
93,2130.68,4.244
94,2167.26,4.244
95,2196.12,4.244
96,2222.29,4.244
97,2243.47,4.244
98,2263.73,4.244
99,2308.82,4.244
100,2341.74,4.244
101,2360.13,4.244
102,2389.13,4.244
103,2403.86,4.244
104,2448.36,4.244
105,2467.55,4.244
106,2490.27,4.244
107,2501.55,4.245
108,2526.55,4.245
109,2553.11,4.245
110,2590.76,4.245
111,2615.64,4.245
112,2647.07,4.245
113,2664.05,4.245
114,2690.81,4.245
115,2714.96,4.245
116,2755.12,4.245
117,2785.66,4.245
118,2814.10,4.245
119,2833.66,4.245
120,2853.68,4.245
121,2898.06,4.245
122,2916.23,4.245
123,2952.00,4.245
124,2993.35,4.245
125,3014.64,4.245
126,3052.25,4.245
127,3083.02,4.245
128,3107.93,4.245
129,3131.97,4.245
130,3159.38,4.245
131,3188.58,4.245
132,3208.87,4.245
133,3243.47,4.245
134,3266.03,4.245
135,3291.63,4.245
136,3328.32,4.245
137,3357.69,4.245
138,3386.63,4.245
139,3413.49,4.245
140,3438.37,4.245
141,3456.53,4.245
142,3493.08,4.245
143,3515.07,4.245
144,3544.67,4.245
145,3571.88,4.245
146,3591.84,4.245
147,3626.99,4.245
148,3644.55,4.245
149,3660.12,4.245
150,3722.16,4.245
151,3765.46,4.245
152,3785.31,4.245
153,3824.47,4.245
154,3866.26,4.246
155,3885.18,4.246
156,3918.87,4.246
157,3951.45,4.246
158,3988.03,4.246
159,4006.00,4.246
160,4030.08,4.246
161,4035.41,4.246
162,4062.91,4.246
163,4100.18,4.246
164,4113.51,4.246
165,4151.83,4.246
166,4176.21,4.246
167,4203.21,4.246
168,4246.62,4.246
169,4275.14,4.246
170,4301.85,4.246
171,4327.90,4.246
172,4375.84,4.246
173,4402.43,4.246
174,4422.19,4.246
175,4447.37,4.246
176,4455.98,4.246
177,4474.80,4.246
178,4503.21,4.246
179,4528.25,4.246
180,4569.29,4.246
181,4571.48,4.246
182,4595.49,4.246
183,4621.07,4.246
184,4639.33,4.246
185,4672.02,4.246
186,4682.59,4.246
187,4715.77,4.246
188,4734.44,4.246
189,4777.96,4.246
190,4812.54,4.246
191,4847.26,4.246
192,4888.69,4.246
193,4930.48,4.246
194,4937.75,4.246
195,4946.64,4.246
196,4968.19,4.246
197,4972.16,4.246
198,5002.19,4.246
199,5029.50,4.246
200,5050.51,4.246
201,5064.63,4.246
202,5084.77,4.247
203,5116.47,4.247
204,5142.46,4.247
205,5161.54,4.247
206,5182.82,4.247
207,5211.17,4.247
208,5245.97,4.247
209,5277.77,4.247
210,5300.79,4.247
211,5330.07,4.247
212,5360.16,4.247
213,5398.13,4.247
214,5425.26,4.247
215,5453.36,4.247
216,5473.95,4.247
217,5492.46,4.247
218,5524.97,4.247
219,5559.22,4.247
220,5569.94,4.247
221,5590.65,4.247
222,5610.27,4.247
223,5632.84,4.247
224,5657.59,4.247
225,5680.34,4.247
226,5713.37,4.247
227,5715.25,4.247
228,5754.06,4.247
229,5788.52,4.247
230,5812.73,4.247
231,5844.17,4.247
232,5870.63,4.247
233,5905.30,4.247
234,5916.98,4.247
235,5940.17,4.247
236,5956.46,4.247
237,5980.73,4.247
238,6022.88,4.247
239,6063.14,4.247
240,6091.18,4.247
241,6111.86,4.247
242,6147.57,4.247
243,6181.75,4.247
244,6192.11,4.247
245,6214.75,4.247
246,6222.02,4.247
247,6236.05,4.247
248,6269.38,4.247
249,6316.35,4.248
250,6352.90,4.248
251,6381.12,4.248
252,6383.67,4.248
253,6414.47,4.248
254,6435.13,4.248
255,6484.27,4.248
256,6501.60,4.248
257,6515.70,4.248
258,6529.47,4.248
259,6551.52,4.248
260,6568.86,4.248
261,6591.57,4.248
262,6618.14,4.248
263,6657.29,4.248
264,6673.27,4.248
265,6703.92,4.248
266,6711.43,4.248
267,6734.98,4.248
268,6758.86,4.248
269,6797.08,4.248
