1,17803.10,62.136
2,26320.50,62.137
3,32507.12,62.137
4,36540.48,62.137
5,40492.66,62.137
6,42415.91,62.137
7,43408.94,62.137
8,45001.83,62.137
9,46228.12,62.137
10,47496.35,62.137
11,48745.59,62.137
12,49426.84,62.137
13,50181.62,62.137
14,51114.68,62.137
15,51621.64,62.138
16,51971.78,62.138
17,53450.09,62.138
18,54080.49,62.138
19,54628.30,62.138
20,55215.07,62.138
21,56073.79,62.138
22,56998.45,62.138
23,57377.53,62.138
24,57966.09,62.138
25,58575.11,62.138
26,58964.34,62.138
27,59413.89,62.139
28,59788.05,62.139
29,60401.32,62.139
30,60805.55,62.139
31,61316.34,62.139
32,61819.33,62.139
33,62317.43,62.139
34,62699.26,62.139
35,63090.29,62.139
36,63206.90,62.139
37,63573.10,62.139
38,63854.17,62.139
39,64293.60,62.139
40,64744.82,62.140
41,65227.62,62.140
42,65545.90,62.140
43,65735.90,62.140
44,66213.08,62.140
45,66529.62,62.140
46,66773.14,62.140
47,67130.07,62.140
48,67539.22,62.140
49,67906.51,62.140
50,68395.38,62.140
51,68812.16,62.140
52,69081.60,62.140
53,69720.51,62.141
54,70006.34,62.141
55,70440.97,62.141
56,70891.41,62.141
57,71640.48,62.141
58,71942.14,62.141
59,72356.27,62.141
60,72736.40,62.141
61,73052.62,62.141
62,73519.64,62.141
63,73836.02,62.141
64,74228.33,62.141
65,74457.45,62.142
66,74813.68,62.142
67,75393.51,62.142
68,76037.55,62.142
69,76464.88,62.142
70,76788.30,62.142
71,77141.99,62.142
72,77583.12,62.142
73,77716.91,62.142
74,78189.56,62.142
75,78604.05,62.142
76,79013.20,62.142
77,79158.80,62.143
78,79507.22,62.143
79,79803.02,62.143
80,80179.32,62.143
81,80458.78,62.143
82,80899.01,62.143
83,81198.01,62.143
84,81368.89,62.143
85,81917.07,62.143
86,82130.61,62.143
87,82642.27,62.143
88,83062.39,62.143
89,83688.33,62.144
90,84508.94,62.144
91,85006.13,62.144
92,85566.94,62.144
93,85901.16,62.144
94,86288.71,62.144
95,86777.89,62.144
96,87096.64,62.144
97,87303.77,62.144
98,87849.29,62.144
99,88123.70,62.144
100,88416.44,62.144
101,88842.94,62.145
102,89198.05,62.145
103,89644.14,62.145
104,90181.27,62.145
105,90695.27,62.145
106,91333.23,62.145
107,91534.48,62.145
108,91962.16,62.145
109,92408.14,62.145
110,92875.05,62.145
111,93247.34,62.145
112,93511.34,62.145
113,93778.92,62.146
114,94032.70,62.146
115,94458.61,62.146
116,94744.62,62.146
117,94868.71,62.146
118,95027.14,62.146
119,95299.91,62.146
120,95726.29,62.146
121,96000.15,62.146
122,96497.54,62.146
123,97004.09,62.146
124,97294.09,62.146
125,97595.09,62.146
126,97949.77,62.147
127,98198.97,62.147
128,98456.65,62.147
129,98934.35,62.147
130,99309.72,62.147
131,99505.16,62.147
132,99856.30,62.147
133,100283.62,62.147
134,100583.12,62.147
135,100818.50,62.147
136,101287.65,62.147
137,101395.35,62.147
138,101629.02,62.147
139,101954.59,62.148
140,102394.59,62.148
141,103062.20,62.148
142,103462.83,62.148
143,103917.36,62.148
144,104351.64,62.148
145,104673.05,62.148
146,104996.16,62.148
147,105076.78,62.148
148,105605.65,62.148
149,105811.80,62.148
150,106018.93,62.148
151,106480.66,62.148
152,106778.99,62.149
153,107372.80,62.149
154,108018.86,62.149
155,108590.61,62.149
156,108945.86,62.149
157,109219.72,62.149
158,109773.80,62.149
159,110106.81,62.149
160,110817.38,62.149
161,111533.05,62.149
162,112076.38,62.149
163,112626.28,62.149
164,113161.54,62.150
165,113367.45,62.150
166,113499.36,62.150
167,114392.95,62.150
168,114819.33,62.150
169,115509.26,62.150
170,116153.15,62.150
171,116636.16,62.150
172,116997.68,62.150
173,117287.85,62.150
174,117909.14,62.150
175,118305.88,62.150
176,118723.25,62.151
177,119077.37,62.151
178,119388.01,62.151
179,119773.49,62.151
180,120166.43,62.151
181,120417.03,62.151
182,120620.26,62.151
183,120944.30,62.151
184,121078.09,62.151
185,121383.05,62.151
186,121649.13,62.151
187,121859.37,62.151
188,122109.97,62.151
189,122542.17,62.152
190,123051.09,62.152
191,123331.98,62.152
192,123777.63,62.152
193,124134.70,62.152
194,124194.70,62.152
195,124483.84,62.152
196,125139.27,62.152
197,125501.21,62.152
198,125937.91,62.152
199,126435.10,62.152
200,126682.89,62.152
201,127282.64,62.153
202,127850.53,62.153
203,128410.62,62.153
204,128755.58,62.153
205,129252.97,62.153
206,129780.32,62.153
207,130437.74,62.153
208,130816.95,62.153
209,131319.55,62.153
210,132076.98,62.153
211,132575.89,62.153
212,132890.53,62.153
213,133496.67,62.154
214,134066.77,62.154
215,134250.61,62.154
216,134455.55,62.154
217,134609.17,62.154
218,134935.52,62.154
219,135383.41,62.154
220,136101.25,62.154
221,136456.50,62.154
222,137024.39,62.154
223,137263.97,62.154
224,137726.36,62.154
225,138278.98,62.154
226,138824.97,62.155
227,139346.89,62.155
228,139915.14,62.155
229,140552.02,62.155
230,141284.20,62.155
231,141487.67,62.155
232,141782.45,62.155
233,142515.33,62.155
234,142803.25,62.155
235,143140.89,62.155
236,143542.02,62.155
237,143923.72,62.155
238,144438.41,62.155
239,144905.53,62.156
240,145424.28,62.156
241,145845.94,62.156
242,146115.94,62.156
243,146498.30,62.156
244,147113.61,62.156
245,147571.11,62.156
246,147859.20,62.156
247,148263.44,62.156
248,148408.00,62.156
249,148665.09,62.156
250,148967.58,62.156
251,149265.91,62.156
252,149436.50,62.156
253,149684.30,62.157
254,150349.20,62.157
